state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
nc,2011,lower,HB 1120,Funds for Medically Underserved Patients.,2012-05-24 01:00:27.218000,2012-08-22 02:05:49.046000,bill,"Municipal and County Issues|Public Services|Sexual Orientation and Gender Issues|Health|Budget, Spending, and Taxes|Reproductive Issues|State Agencies|Education"
nc,2011,lower,HB 1121,Mecklenburg ABC Stores Labor Day 2012.,2012-05-24 01:00:27.308000,2012-08-22 02:05:49.050000,bill,Commerce|Legal Issues|Municipal and County Issues|State Agencies|Resolutions|Legislative Affairs
nc,2011,lower,HB 1122,Martin County Fire Districts.,2012-05-24 01:00:27.364000,2012-08-30 01:54:09.143000,bill,"Public Services|Municipal and County Issues|Legislative Affairs|Budget, Spending, and Taxes"
nc,2011,lower,HB 1123,Durham County Memorial Stadium.,2012-05-24 01:00:27.471000,2012-08-22 02:05:49.081000,bill,Transportation|Legislative Affairs|Municipal and County Issues|Public Services|Other|Housing and Property
nc,2011,lower,HB 1124,Farm Equipment on Controlled Access U.S. 17.,2012-05-25 01:03:11.712000,2012-08-22 02:05:49.088000,bill,Agriculture and Food|Public Services|Transportation|Municipal and County Issues
nc,2011,lower,HB 1125,Teen Dating Violence Prevention Act.,2012-05-25 01:03:11.726000,2012-08-22 02:05:49.092000,bill,Social Issues|Family and Children Issues|Public Services|Sexual Orientation and Gender Issues|Crime|Health|Education
nc,2011,lower,HB 1126,Repeal Increase in Instructional Days.,2012-05-25 01:03:11.742000,2012-08-22 02:05:49.241000,bill,State Agencies|Education|Municipal and County Issues|Legislative Affairs|Public Services
nc,2011,lower,HB 1127,Gaston Comm. Coll. Multicampus Funding.,2012-05-25 01:03:11.755000,2012-08-22 02:05:49.246000,bill,"Municipal and County Issues|Public Services|Other|Budget, Spending, and Taxes|State Agencies|Education"
nc,2011,lower,HB 1128,Opportunity Advancement Zones.,2012-05-25 01:03:11.767000,2012-08-22 02:05:49.249000,bill,"Commerce|Public Services|Budget, Spending, and Taxes|Municipal and County Issues"
nc,2011,lower,HB 1129,Remove Restriction/Firefighter Disability.,2012-05-25 01:03:11.778000,2012-08-22 02:05:49.260000,bill,Senior Issues|Municipal and County Issues|Public Services|Labor and Employment|State Agencies|Insurance
nc,2011,lower,HB 113,Motorcycle Safety Act.,2011-02-17 00:06:21.879000,2012-08-30 01:53:13.309000,bill,Public Services|Transportation|Legal Issues|Legislative Affairs|Crime
nc,2011,lower,HB 1130,Non-General Fund Nat'l Guard Improvements.,2012-05-25 01:03:11.790000,2012-08-22 02:05:49.269000,bill,"Military|Public Services|Municipal and County Issues|Budget, Spending, and Taxes|Housing and Property"
nc,2011,lower,HB 1131,Carteret Commissioner Election.,2012-05-25 01:03:11.800000,2012-08-22 02:05:49.273000,bill,Campaign Finance and Election Issues|Municipal and County Issues
nc,2011,lower,HB 1132,Chapel Hill Election Law Extended.,2012-05-25 01:03:11.816000,2012-08-22 02:05:49.285000,bill,Campaign Finance and Election Issues|Legislative Affairs|Municipal and County Issues|Legal Issues
nc,2011,lower,HB 1133,Revise Pender County Commissioner Districts.,2012-05-25 01:03:11.830000,2012-08-22 02:05:49.290000,bill,Campaign Finance and Election Issues|Municipal and County Issues|Legislative Affairs
nc,2011,lower,HB 1134,DOT to Study Tolls on Interstate 95.,2012-05-25 01:03:11.841000,2012-08-22 02:05:49.450000,bill,Public Services|Transportation|Legislative Affairs|Trade
nc,2011,lower,HB 1135,Modify 2011 Appropriations Act.,2012-05-25 01:03:11.860000,2012-08-22 02:05:49.459000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2011,lower,HB 1136,The Woman's Right to Choose Act.,2012-05-25 01:03:11.872000,2012-08-22 02:05:49.463000,bill,Reproductive Issues|State Agencies|Health|Public Services|Sexual Orientation and Gender Issues
nc,2011,lower,HB 1137,American Flag Special Plate.,2012-05-25 01:03:11.885000,2012-08-22 02:05:49.468000,bill,Public Services|Other|Transportation|Legal Issues|Legislative Affairs
nc,2011,lower,HB 1138,Davidson County Design Build.,2012-05-25 01:03:11.898000,2012-08-22 02:05:49.488000,bill,Legislative Affairs|Municipal and County Issues|Public Services|Labor and Employment|Housing and Property|Business and Consumers
nc,2011,lower,HB 1139,Promote Renewable Jobs.,2012-05-25 01:03:11.912000,2012-08-22 02:05:49.494000,bill,"Commerce|Transportation|Energy|Environmental|Budget, Spending, and Taxes|Business and Consumers"
nc,2011,lower,HB 114,Assistance to Voters in Family Care Homes.,2011-02-17 00:06:21.881000,2012-08-22 02:05:02.596000,bill,Campaign Finance and Election Issues|Senior Issues|Public Services|Health|Family and Children Issues
nc,2011,lower,HB 1140,Funds for Public Health Lab.,2012-05-25 01:03:11.926000,2012-08-22 02:05:49.499000,bill,"State Agencies|Other|Health|Budget, Spending, and Taxes|Science and Medical Research"
nc,2011,lower,HB 1141,RiverLink Plate.,2012-05-25 01:03:11.941000,2012-08-22 02:05:49.512000,bill,"Commerce|Transportation|Legal Issues|Public Services|Environmental|Other|Budget, Spending, and Taxes|Business and Consumers"
nc,2011,lower,HB 1142,Exempt Livestock Trailers From Fees/Reg.,2012-05-25 01:03:11.978000,2012-08-22 02:05:49.524000,bill,Agriculture and Food|Public Services|Transportation|Animal Rights and Wildlife Issues
nc,2011,lower,HB 1144,Restore Funds/Women's Preventive Health Svcs.,2012-05-25 01:03:12.008000,2012-08-22 02:05:49.622000,bill,"Legislative Affairs|Family and Children Issues|Public Services|Sexual Orientation and Gender Issues|Health|Budget, Spending, and Taxes|Reproductive Issues|State Agencies|Business and Consumers"
nc,2011,lower,HB 1145,Public Infrastructure Oversight Commission.,2012-05-25 01:03:12.023000,2012-08-22 02:05:49.627000,bill,"Commerce|Transportation|Legislative Affairs|Public Services|Other|Budget, Spending, and Taxes|State Agencies"
nc,2011,lower,HB 1146,Make Disabled Child Ed. Tax Credit Refundable.,2012-05-25 01:03:12.040000,2012-08-22 02:05:49.630000,bill,"Education|Health|Budget, Spending, and Taxes|Civil Liberties and Civil Rights"
nc,2011,lower,HB 1147,Modify 2011 Appropriations Act.,2012-05-25 01:03:12.055000,2012-08-22 02:05:49.634000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2011,lower,HB 1148,Modify 2011 Appropriations Act.,2012-05-25 01:03:12.127000,2012-08-22 02:05:49.637000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2011,lower,HB 1149,New Markets Job Act.,2012-05-25 01:03:12.140000,2012-08-22 02:05:49.642000,bill,"Commerce|Public Services|Other|Budget, Spending, and Taxes"
nc,2011,lower,HB 115,North Carolina Health Benefit Exchange.,2011-02-17 00:06:21.884000,2012-08-28 02:15:59.601000,bill,Legislative Affairs|Municipal and County Issues|Public Services|Executive Branch|Other|Health|State Agencies|Insurance
nc,2011,lower,HB 1150,Bioptic Lenses for Drivers License Tests.,2012-05-26 00:59:00.045000,2012-08-22 02:05:49.646000,bill,Health|Public Services|Education|Transportation|Legal Issues
nc,2011,lower,HB 1151,Restore Funds/Early Child Care & Ed. Services.,2012-05-26 00:59:00.057000,2012-08-22 02:05:49.653000,bill,"Family and Children Issues|Public Services|Health|Budget, Spending, and Taxes|State Agencies|Education|Business and Consumers"
nc,2011,lower,HB 1152,Cap on Charter Schools/Durham County.,2012-05-30 01:02:51.021000,2012-08-22 02:05:49.657000,bill,State Agencies|Education|Municipal and County Issues
nc,2011,lower,HB 1153,Standards for Charter Schools/Durham County.,2012-05-30 01:02:51.175000,2012-08-22 02:05:49.662000,bill,Transportation|Family and Children Issues|Municipal and County Issues|Agriculture and Food|Health|Education
nc,2011,lower,HB 1154,Cape Fear CC Annex Funds.,2012-05-30 01:02:51.228000,2012-08-22 02:05:49.667000,bill,"Public Services|Education|Municipal and County Issues|Budget, Spending, and Taxes"
nc,2011,lower,HB 1155,Motor Vehicle Loan Balloon Payments.,2012-05-30 01:02:51.260000,2012-08-22 02:05:49.671000,bill,Commerce|Public Services|Transportation
nc,2011,lower,HB 1156,Save Lives!/Fund Tobacco Prevention Programs.,2012-05-30 01:02:51.271000,2012-08-22 02:05:49.676000,bill,"Drugs|Public Services|Other|Health|Budget, Spending, and Taxes|State Agencies|Education"
nc,2011,lower,HB 1157,Behavior Analysis Practice Act.,2012-05-30 01:02:51.289000,2012-08-22 02:05:49.680000,bill,Legal Issues|Public Services|Labor and Employment|Other|Health|State Agencies|Science and Medical Research
nc,2011,lower,HB 1158,Modify 2011 Appropriations Act.,2012-05-30 01:02:51.300000,2012-08-22 02:05:49.684000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2011,lower,HB 1159,UNC Resident Tuition/Veterans & Dependents.,2012-05-30 01:02:51.325000,2012-08-22 02:05:49.688000,bill,"Legal Issues|Public Services|Immigration|Labor and Employment|Budget, Spending, and Taxes|Military|Education"
nc,2011,lower,HB 116,Coastal Wetland Riparian Buffer Grandfather.,2011-02-17 00:06:21.885000,2012-08-22 02:05:02.782000,bill,Legal Issues|Municipal and County Issues|Public Services|Environmental|Other|State Agencies|Legislative Affairs
nc,2011,lower,HB 1160,Infant Mortality Prevention/Funds.,2012-05-30 01:02:51.339000,2012-08-22 02:05:49.693000,bill,"Family and Children Issues|Municipal and County Issues|Public Services|Other|Health|Budget, Spending, and Taxes|State Agencies|Education"
nc,2011,lower,HB 1161,Restore Funds for SHP Basic Schools.,2012-05-30 01:02:51.366000,2012-08-22 02:05:49.697000,bill,"Transportation|Legal Issues|Public Services|Crime|Budget, Spending, and Taxes|State Agencies|Education"
nc,2011,lower,HB 1162,Approp: Small Business Export Opportunities.,2012-05-30 01:02:51.396000,2012-08-22 02:05:49.703000,bill,"Commerce|Business and Consumers|Budget, Spending, and Taxes|Trade"
nc,2011,lower,HB 1163,No Merger Without MPA Relief.,2012-05-30 01:02:51.423000,2012-08-22 02:05:49.707000,bill,Commerce|Legal Issues|Municipal and County Issues|Public Services|State Agencies|Business and Consumers
nc,2011,lower,HB 1164,Meth Team Expansion/Dept. of Justice Funds.,2012-05-30 01:02:51.463000,2012-08-22 02:05:49.711000,bill,"Drugs|State Agencies|Public Services|Budget, Spending, and Taxes|Crime"
nc,2011,lower,HB 1165,Internet Crimes Agnst Child./SBI Respond Team.,2012-05-30 01:02:51.487000,2012-08-22 02:05:49.715000,bill,"Family and Children Issues|Public Services|Crime|Technology and Communication|Budget, Spending, and Taxes|State Agencies"
nc,2011,lower,HB 1166,Temporarily Raise Income Tax on Millionaires.,2012-05-30 01:02:51.502000,2012-08-22 02:05:49.720000,bill,"Public Services|Budget, Spending, and Taxes"
nc,2011,lower,HB 1167,Tax Airplanes/Boats/RVs Equal to Automobiles.,2012-05-30 01:02:51.568000,2012-08-22 02:05:49.724000,bill,"Commerce|Public Services|Transportation|Recreation|Budget, Spending, and Taxes"
nc,2011,lower,HB 1168,Maximize Fed GI Education Benefits.,2012-05-30 01:02:51.602000,2012-08-22 02:05:49.733000,bill,Military|State Agencies|Education|Public Services|Labor and Employment
nc,2011,lower,HB 1169,Town of Burgaw/Deannexation.,2012-05-30 01:02:51.639000,2012-08-30 01:54:09.650000,bill,Legislative Affairs|Municipal and County Issues
nc,2011,lower,HB 117,Electric Cities/Uses of Rate Revenue.,2011-02-17 00:06:21.910000,2012-08-22 02:05:02.789000,bill,Public Services|Municipal and County Issues|Legislative Affairs
nc,2011,lower,HB 1170,Pender County ABC Law.,2012-05-30 01:02:51.707000,2012-08-22 02:05:49.912000,bill,Legislative Affairs|State Agencies|Legal Issues|Municipal and County Issues
nc,2011,lower,HB 1171,Extend Sunset for EITC.,2012-05-30 01:02:51.725000,2012-08-22 02:05:49.926000,bill,"Public Services|Transportation|Legal Issues|Family and Children Issues|Budget, Spending, and Taxes"
nc,2011,lower,HB 1172,Remove League & Co. Comm. from LGERS.,2012-05-30 01:02:51.748000,2012-08-22 02:05:49.939000,bill,"Senior Issues|Municipal and County Issues|Public Services|Labor and Employment|Federal, State, and Local Relations|State Agencies"
nc,2011,lower,HB 1173,Absconding Prob. Violators Forfeit Benefits.,2012-05-30 01:02:51.761000,2012-08-30 01:54:10.120000,bill,"Commerce|Legislative Affairs|Public Services|Judiciary|Crime|Labor and Employment|Health|Budget, Spending, and Taxes|State Agencies|Insurance|Welfare and Poverty"
nc,2011,lower,HB 1174,Scotland Co: Privilege Tax for Sweepstakes.,2012-05-30 01:02:51.793000,2012-08-22 02:05:50.165000,bill,"Commerce|Budget, Spending, and Taxes|Gambling and Gaming|Municipal and County Issues|Technology and Communication"
nc,2011,lower,HB 1176,UNC Tuition/Out-of-State Veterans.,2012-05-30 01:02:51.918000,2012-08-22 02:05:50.204000,bill,Legal Issues|Public Services|Immigration|Labor and Employment|Military|Education
nc,2011,lower,HB 1177,Legislative Buildings Access Study.,2012-05-30 01:02:51.930000,2012-08-22 02:05:50.208000,bill,Legal Issues|Legislative Affairs|Public Services|Municipal and County Issues|Crime|Other|Housing and Property|State Agencies
nc,2011,lower,HB 1178,Western Carolina/Univ. Participant Program.,2012-05-30 01:02:51.942000,2012-08-22 02:05:50.212000,bill,"Municipal and County Issues|Public Services|Civil Liberties and Civil Rights|Health|Budget, Spending, and Taxes|State Agencies|Education"
nc,2011,lower,HB 1179,Indian Cultural Center/Golfcourse Term. Leases.,2012-05-30 01:02:51.966000,2012-09-12 01:00:17.681000,bill,Commerce|Recreation|Legislative Affairs|Municipal and County Issues|Public Services|Civil Liberties and Civil Rights|Other|Indigenous Peoples|Housing and Property|Legal Issues
nc,2011,lower,HB 118,Winston-Salem/Daily Currency/Coins Deposits.,2011-02-17 00:06:21.912000,2012-08-30 01:53:13.503000,bill,Municipal and County Issues|Legislative Affairs
nc,2011,lower,HB 1180,Video Sweepstakes Entertainment Tax.,2012-05-30 01:02:51.991000,2012-08-22 02:05:50.289000,bill,"Transportation|Gambling and Gaming|Municipal and County Issues|Public Services|Technology and Communication|Budget, Spending, and Taxes"
nc,2011,lower,HB 1181,Study Municipal Local Option Sales Tax.,2012-05-30 01:02:52.001000,2012-08-30 01:54:10.790000,bill,"Commerce|Recreation|Municipal and County Issues|Legislative Affairs|Agriculture and Food|Environmental|Other|Budget, Spending, and Taxes|Housing and Property|Legal Issues"
nc,2011,lower,HB 1182,UNC & Comm Colleges/Savings Incentives.,2012-05-30 01:02:52.037000,2012-08-22 02:05:50.383000,bill,"Legislative Affairs|Public Services|Other|Budget, Spending, and Taxes|State Agencies|Education"
nc,2011,lower,HB 1183,Funds for NCCAT Teacher Leadership Initiative.,2012-05-30 01:02:52.060000,2012-08-22 02:05:50.388000,bill,"Labor and Employment|State Agencies|Education|Public Services|Budget, Spending, and Taxes"
nc,2011,lower,HB 1184,Clarify Underground Injection Ban.,2012-05-30 01:02:52.076000,2012-08-22 02:05:50.391000,bill,Agriculture and Food|Environmental|Public Services|Business and Consumers
nc,2011,lower,HB 1185,Fracking contracts/against public policy.,2012-05-30 01:02:52.346000,2012-08-22 02:05:50.395000,bill,"Commerce|Legal Issues|Public Services|Environmental|Budget, Spending, and Taxes|State Agencies|Business and Consumers"
nc,2011,lower,HB 1186,Restore Budget Cuts/Add Temp. Sales Tax.,2012-05-30 01:02:52.534000,2012-08-22 02:05:50.399000,bill,"Commerce|Transportation|Municipal and County Issues|Public Services|Labor and Employment|Budget, Spending, and Taxes|State Agencies|Education"
nc,2011,lower,HB 1187,NC Toxic-Free Kids Act.,2012-05-30 01:02:52.552000,2012-08-22 02:05:50.403000,bill,Commerce|Family and Children Issues|Public Services|Environmental|Other|Health|State Agencies
nc,2011,lower,HB 1188,Casino Night for Nonprofits.,2012-05-30 01:02:52.563000,2012-08-22 02:05:50.406000,bill,"Public Services|Gambling and Gaming|Business and Consumers|Legal Issues|Budget, Spending, and Taxes"
nc,2011,lower,HB 1189,Timely Payment/UNC Special Bonds.,2012-05-30 01:02:52.574000,2012-08-22 02:05:50.411000,bill,"State Agencies|Education|Public Services|Budget, Spending, and Taxes"
nc,2011,lower,HB 119,Amend Environmental Laws 2011.,2011-02-17 00:06:21.914000,2012-08-29 02:10:14.240000,bill,Legislative Affairs|Public Services|Environmental|Other|Health|State Agencies
nc,2011,lower,HB 1190,North Topsail Beach Occupancy Tax Change.,2012-05-30 01:02:52.612000,2012-08-22 02:05:50.424000,bill,"Recreation|Legislative Affairs|Municipal and County Issues|Agriculture and Food|Environmental|Budget, Spending, and Taxes|Business and Consumers"
nc,2011,lower,HB 1192,Amend Castle Doctrine/Repeal Stand Ground.,2012-05-30 01:02:52.635000,2012-08-22 02:05:50.464000,bill,Public Services|Guns|Legal Issues|Crime
