state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
nc,2009,lower,HB 1094,NCV00000115,upper,Second Reading,2009-06-10 15:22:00,other,49,0,1
nc,2009,lower,HB 1094,NCV00000116,lower,Second Reading,2009-05-13 20:25:00,other,105,0,15
nc,2009,lower,HB 1098,NCV00000117,upper,Second Reading,2009-07-08 15:35:00,other,46,0,4
nc,2009,lower,HB 1098,NCV00000118,lower,Second Reading,2009-05-13 20:27:00,other,112,0,8
nc,2009,lower,HB 1098,NCV00000119,lower,M11 Concur,2009-07-30 11:32:00,other,105,0,15
nc,2009,lower,HB 1099,NCV00000120,upper,Conference Rpt\Motion 7\To Adopt,2010-07-09 22:47:00,other,46,0,4
nc,2009,lower,HB 1099,NCV00000121,upper,Second Reading,2009-08-05 16:39:00,other,45,2,3
nc,2009,lower,HB 1099,NCV00000122,upper,Amendment 4,2009-08-05 16:38:00,other,43,3,4
nc,2009,lower,HB 1099,NCV00000123,upper,Amendment 3,2009-08-05 16:36:00,other,46,1,3
nc,2009,lower,HB 1099,NCV00000124,upper,Amendment 2,2009-08-05 16:33:00,other,43,4,3
nc,2009,lower,HB 1099,NCV00000125,upper,Amendment 1,2009-08-05 16:27:00,other,46,0,4
nc,2009,lower,HB 1099,NCV00000126,lower,Second Reading,2009-05-13 15:50:00,other,117,0,3
nc,2009,lower,HB 1099,NCV00000127,lower,C Rpt Adopt,2010-07-09 23:12:00,other,108,0,12
nc,2009,lower,HB 1099,NCV00000128,lower,Third Reading,2009-05-14 10:29:00,other,116,0,4
nc,2009,lower,HB 1099,NCV00000129,lower,M11 Not Concur,2009-08-06 15:06:00,other,101,9,10
nc,2009,lower,HB 1100,NCV00000130,upper,Second Reading,2009-07-08 15:39:00,other,46,0,4
nc,2009,lower,HB 1100,NCV00000131,upper,Third Reading,2009-07-09 12:42:00,other,44,0,6
nc,2009,lower,HB 1100,NCV00000132,lower,Second Reading,2009-05-14 11:50:00,other,116,1,3
nc,2009,lower,HB 1103,NCV00000133,upper,Third Reading,2009-07-27 19:06:00,other,42,3,5
nc,2009,lower,HB 1103,NCV00000134,upper,Second Reading,2009-07-23 11:26:00,other,45,2,3
nc,2009,lower,HB 1103,NCV00000135,lower,Third Reading,2009-05-27 15:41:00,other,92,21,6
nc,2009,lower,HB 1103,NCV00000136,lower,Second Reading,2009-05-26 16:24:00,other,92,20,7
nc,2009,lower,HB 1103,NCV00000137,lower,Sen. Amend. #1\M11 Concur,2009-07-29 15:20:00,other,94,19,7
nc,2009,lower,HB 1104,NCV00000138,upper,Second Reading,2009-06-03 15:49:00,other,48,0,2
nc,2009,lower,HB 1104,NCV00000139,lower,Second Reading,2009-05-13 20:30:00,other,115,1,4
nc,2009,lower,HB 1105,NCV00000140,upper,Second Reading,2009-07-08 14:22:00,other,46,0,4
nc,2009,lower,HB 1105,NCV00000141,upper,Third Reading,2009-07-09 12:20:00,other,43,0,7
nc,2009,lower,HB 1105,NCV00000142,lower,Second Reading,2009-05-13 15:51:00,other,115,2,3
nc,2009,lower,HB 1105,NCV00000143,lower,Third Reading,2009-05-14 10:29:00,other,116,1,3
nc,2009,lower,HB 1106,NCV00000144,upper,Second Reading,2009-06-18 11:40:00,other,45,0,5
nc,2009,lower,HB 1106,NCV00000145,lower,Second Reading,2009-05-05 16:19:00,other,116,0,4
nc,2009,lower,HB 1108,NCV00000146,upper,Second Reading,2009-06-01 19:24:00,other,48,0,2
nc,2009,lower,HB 1108,NCV00000147,lower,Second Reading,2009-05-14 11:52:00,other,116,0,4
nc,2009,lower,HB 1109,NCV00000148,upper,Second Reading,2009-06-03 15:51:00,other,48,0,2
nc,2009,lower,HB 1109,NCV00000149,lower,Second Reading,2009-05-11 20:11:00,other,117,0,3
nc,2009,lower,HB 1110,NCV00000151,upper,Second Reading,2009-07-08 15:47:00,other,32,14,4
nc,2009,lower,HB 1110,NCV00000152,lower,Second Reading,2009-05-13 20:47:00,other,72,44,4
nc,2009,lower,HB 1110,NCV00000153,lower,A1 Stam\Second Reading,2009-05-13 20:33:00,other,115,0,5
nc,2009,lower,HB 1110,NCV00000154,lower,A2 Rhyne\Second Reading,2009-05-13 20:46:00,other,36,79,5
nc,2009,lower,HB 1110,NCV00000155,lower,M11 Concur,2009-07-22 17:14:00,other,63,48,9
nc,2009,lower,HB 1110,NCV00000156,lower,A3 Rhyne\Third Reading,2009-05-14 10:41:00,other,58,60,2
nc,2009,lower,HB 1110,NCV00000157,lower,Third Reading,2009-05-14 10:42:00,other,75,42,3
nc,2009,lower,HB 1111,NCV00000158,upper,Third Reading,2009-08-06 12:22:00,other,34,10,6
nc,2009,lower,HB 1111,NCV00000159,upper,Second Reading,2009-08-05 16:41:00,other,36,11,3
nc,2009,lower,HB 1111,NCV00000160,upper,Amendment 1,2009-08-06 12:22:00,other,44,0,6
nc,2009,lower,HB 1111,NCV00000161,lower,Second Reading,2009-05-05 16:29:00,other,112,4,4
nc,2009,lower,HB 1111,NCV00000162,lower,Second Reading\M12 Suspend Ru\les-Allow Rep.\Current Amend,2009-05-05 16:28:00,other,54,62,4
nc,2009,lower,HB 1111,NCV00000163,lower,M11 Concur,2009-08-10 21:11:00,other,111,3,6
nc,2009,lower,HB 1112,NCV00000164,upper,Third Reading,2009-06-22 19:27:00,other,46,0,4
nc,2009,lower,HB 1112,NCV00000165,upper,Second Reading,2009-06-18 11:45:00,other,45,0,5
nc,2009,lower,HB 1112,NCV00000166,lower,A1 Stevens\Second Reading,2009-05-13 20:54:00,other,113,0,7
nc,2009,lower,HB 1112,NCV00000167,lower,Second Reading,2009-05-13 20:55:00,other,115,0,5
nc,2009,lower,HB 1112,NCV00000168,lower,M11 Concur,2009-06-30 15:17:00,other,116,0,4
nc,2009,lower,HB 1114,NCV00000169,lower,Second Reading,2009-05-14 11:55:00,other,116,1,3
nc,2009,lower,HB 1114,NCV00000170,lower,A1 Fisher\Second Reading,2009-05-14 11:55:00,other,117,0,3
nc,2009,lower,HB 1115,NCV00000171,upper,Second Reading,2010-07-06 13:27:00,other,48,0,2
nc,2009,lower,HB 1115,NCV00000172,upper,Amendment 1,2010-07-06 13:26:00,other,48,0,2
nc,2009,lower,HB 1115,NCV00000173,lower,Second Reading,2009-05-05 16:32:00,other,116,0,4
nc,2009,lower,HB 1115,NCV00000174,lower,M11 Concur,2010-07-08 14:25:00,other,106,0,14
nc,2009,lower,HB 1117,NCV00000175,upper,Second Reading,2009-08-06 14:13:00,other,40,0,10
nc,2009,lower,HB 1117,NCV00000176,lower,Second Reading,2009-08-03 20:13:00,other,110,0,10
nc,2009,lower,HB 1118,NCV00000177,upper,Second Reading,2009-06-01 19:26:00,other,48,0,2
nc,2009,lower,HB 1118,NCV00000178,lower,Second Reading,2009-05-04 20:25:00,other,114,0,6
nc,2009,lower,HB 112,NCV00000179,lower,Second Reading,2009-02-26 13:16:00,other,106,9,5
nc,2009,lower,HB 1124,NCV00000180,upper,Second Reading,2009-06-03 15:53:00,other,48,0,2
nc,2009,lower,HB 1124,NCV00000181,lower,Second Reading,2009-05-13 20:59:00,other,115,0,5
nc,2009,lower,HB 1129,NCV00000182,upper,Second Reading,2009-06-04 11:45:00,other,45,0,5
nc,2009,lower,HB 1129,NCV00000183,lower,Second Reading,2009-05-11 20:13:00,other,117,0,3
nc,2009,lower,HB 1132,NCV00000184,upper,Third Reading\Motion 6\To Reconsider,2009-06-18 11:19:00,other,43,2,5
nc,2009,lower,HB 1132,NCV00000185,upper,Amendment 1,2009-06-16 13:53:00,other,41,2,7
nc,2009,lower,HB 1132,NCV00000186,upper,Amendment 2,2009-06-17 15:15:00,other,44,2,4
nc,2009,lower,HB 1132,NCV00000187,upper,Second Reading,2009-06-17 15:15:00,other,44,2,4
nc,2009,lower,HB 1132,NCV00000188,upper,Third Reading,2009-06-24 16:23:00,other,43,1,6
nc,2009,lower,HB 1132,NCV00000189,upper,Amendment 3,2009-06-24 16:22:00,other,43,1,6
nc,2009,lower,HB 1132,NCV00000190,lower,Second Reading,2009-05-14 13:05:00,other,107,0,13
nc,2009,lower,HB 1132,NCV00000191,lower,M11 Concur,2009-07-06 19:15:00,other,110,0,10
nc,2009,lower,HB 1134,NCV00000192,lower,Third Reading,2009-07-13 20:00:00,other,107,5,8
nc,2009,lower,HB 1134,NCV00000193,lower,A1 Ross\Second Reading,2009-07-09 14:03:00,other,113,1,6
nc,2009,lower,HB 1134,NCV00000194,lower,Second Reading,2009-07-09 15:00:00,other,109,6,5
nc,2009,lower,HB 1134,NCV00000195,lower,A2 Allen\Second Reading,2009-07-09 14:56:00,other,39,76,5
nc,2009,lower,HB 1135,NCV00000196,upper,Second Reading,2009-08-04 17:15:00,other,45,0,5
nc,2009,lower,HB 1135,NCV00000197,upper,Amendment 1,2009-08-04 17:15:00,other,45,0,5
nc,2009,lower,HB 1135,NCV00000198,lower,M11 Concur,2009-08-06 16:54:00,other,111,0,9
nc,2009,lower,HB 1135,NCV00000199,lower,A1 Ross\Second Reading,2009-06-29 19:45:00,other,116,0,4
nc,2009,lower,HB 1135,NCV00000200,lower,Second Reading,2009-06-29 19:49:00,other,116,0,4
nc,2009,lower,HB 1136,NCV00000201,upper,Second Reading,2010-07-06 17:46:00,other,48,0,2
nc,2009,lower,HB 1136,NCV00000202,lower,Second Reading,2009-05-12 16:59:00,other,112,0,8
nc,2009,lower,HB 1136,NCV00000203,lower,M11 Concur,2010-07-08 14:29:00,other,107,0,13
nc,2009,lower,HB 1140,NCV00000204,lower,Second Reading,2009-07-30 13:22:00,other,108,0,12
nc,2009,lower,HB 1143,NCV00000205,upper,Second Reading,2010-06-24 11:35:00,other,43,0,7
nc,2009,lower,HB 1143,NCV00000206,lower,Second Reading,2009-05-13 21:01:00,other,116,0,4
nc,2009,lower,HB 115,NCV00000207,upper,Second Reading,2009-07-08 14:30:00,other,45,1,4
nc,2009,lower,HB 115,NCV00000208,upper,Third Reading,2009-07-15 17:04:00,other,47,0,3
nc,2009,lower,HB 115,NCV00000209,lower,Second Reading,2009-04-20 19:13:00,other,113,0,7
nc,2009,lower,HB 115,NCV00000210,lower,M11 Concur,2009-07-22 17:05:00,other,113,0,7
nc,2009,lower,HB 1151,NCV00000211,upper,Third Reading,2009-08-07 11:35:00,other,40,3,7
nc,2009,lower,HB 1151,NCV00000212,upper,Second Reading,2009-08-06 11:25:00,other,45,1,4
nc,2009,lower,HB 1151,NCV00000213,lower,Third Reading,2009-07-28 15:27:00,other,113,1,6
nc,2009,lower,HB 1151,NCV00000214,lower,A1 Farmer-B\Second Reading,2009-07-27 19:39:00,other,111,0,9
nc,2009,lower,HB 1151,NCV00000215,lower,Second Reading,2009-07-27 19:42:00,other,111,0,9
nc,2009,lower,HB 1159,NCV00000216,upper,Third Reading,2009-07-20 19:07:00,other,43,0,7
nc,2009,lower,HB 1159,NCV00000217,upper,Second Reading,2009-07-16 11:20:00,other,46,0,4
nc,2009,lower,HB 1159,NCV00000218,lower,Second Reading,2009-05-13 15:53:00,other,118,0,2
nc,2009,lower,HB 1159,NCV00000219,lower,Third Reading,2009-05-14 10:30:00,other,116,0,4
nc,2009,lower,HB 116,NCV00000220,lower,A2 Stam\Second Reading,2009-05-11 17:42:00,other,116,0,4
nc,2009,lower,HB 116,NCV00000221,lower,Second Reading,2009-05-11 17:51:00,other,82,34,4
nc,2009,lower,HB 116,NCV00000222,lower,Third Reading,2009-05-11 19:35:00,other,91,25,4
nc,2009,lower,HB 116,NCV00000223,lower,A1 Tillis\Third Reading,2009-05-11 19:34:00,other,115,0,5
nc,2009,lower,HB 1160,NCV00000224,upper,Second Reading,2009-08-05 16:43:00,other,46,0,4
nc,2009,lower,HB 1160,NCV00000225,lower,Second Reading,2009-07-22 14:48:00,other,117,0,3
nc,2009,lower,HB 1161,NCV00000226,upper,Second Reading,2009-06-15 19:36:00,other,45,0,5
nc,2009,lower,HB 1161,NCV00000227,lower,Second Reading,2009-05-06 17:00:00,other,111,0,9
nc,2009,lower,HB 1164,NCV00000228,upper,Second Reading,2009-06-15 19:37:00,other,45,0,5
nc,2009,lower,HB 1164,NCV00000229,lower,Second Reading,2009-04-27 19:45:00,other,115,0,5
nc,2009,lower,HB 1165,NCV00000230,upper,Second Reading,2009-06-15 19:39:00,other,45,0,5
nc,2009,lower,HB 1165,NCV00000231,lower,Second Reading,2009-05-12 17:01:00,other,112,2,6
nc,2009,lower,HB 1166,NCV00000232,upper,Second Reading,2009-08-06 11:43:00,other,46,0,4
nc,2009,lower,HB 1166,NCV00000233,lower,Third Reading,2009-07-27 19:36:00,other,110,0,10
nc,2009,lower,HB 1166,NCV00000234,lower,Second Reading,2009-07-23 14:11:00,other,114,0,6
nc,2009,lower,HB 1166,NCV00000235,lower,A1 Wray\Second Reading,2009-07-23 14:10:00,other,112,0,8
nc,2009,lower,HB 1166,NCV00000236,lower,M11 Concur,2009-08-10 21:13:00,other,114,0,6
nc,2009,lower,HB 1168,NCV00000237,upper,Second Reading,2009-06-01 19:28:00,other,48,0,2
nc,2009,lower,HB 1168,NCV00000238,lower,Second Reading,2009-05-13 21:03:00,other,116,0,4
nc,2009,lower,HB 1171,NCV00000239,upper,Second Reading,2009-06-03 15:54:00,other,48,0,2
nc,2009,lower,HB 1171,NCV00000240,lower,Second Reading,2009-05-04 20:26:00,other,115,0,5
nc,2009,lower,HB 1171,NCV00000241,lower,M11 Concur,2009-06-09 16:11:00,other,114,0,4
nc,2009,lower,HB 1172,NCV00000242,upper,Second Reading,2009-08-05 15:30:00,other,47,0,3
nc,2009,lower,HB 1172,NCV00000243,lower,M11 Concur,2009-08-05 16:38:00,other,115,0,5
nc,2009,lower,HB 1172,NCV00000244,lower,Second Reading,2009-05-07 14:58:00,other,107,2,11
nc,2009,lower,HB 1175,NCV00000245,upper,Second Reading,2009-06-01 19:30:00,other,48,0,2
nc,2009,lower,HB 1175,NCV00000246,lower,Second Reading,2009-05-12 17:03:00,other,114,0,6
nc,2009,lower,HB 1176,NCV00000247,lower,Second Reading,2009-05-14 13:11:00,other,117,1,2
nc,2009,lower,HB 1176,NCV00000248,lower,COMM AMEND 1\Second Reading,2009-05-14 13:08:00,other,111,0,9
nc,2009,lower,HB 1180,NCV00000249,upper,Amendment 1,2009-06-15 19:30:00,other,10,35,5
nc,2009,lower,HB 1180,NCV00000250,upper,Third Reading,2009-06-15 19:30:00,other,45,0,5
nc,2009,lower,HB 1180,NCV00000251,upper,Second Reading,2009-06-11 12:36:00,other,44,0,6
nc,2009,lower,HB 1180,NCV00000252,lower,M11 Concur,2009-06-18 13:31:00,other,112,6,2
nc,2009,lower,HB 1180,NCV00000253,lower,Second Reading,2009-05-13 21:13:00,other,102,11,7
nc,2009,lower,HB 1183,NCV00000254,upper,Amendment 1,2009-06-17 15:17:00,other,46,0,4
nc,2009,lower,HB 1183,NCV00000255,upper,Second Reading,2009-06-17 15:18:00,other,46,0,4
nc,2009,lower,HB 1183,NCV00000256,lower,Second Reading,2009-04-27 19:48:00,other,115,0,5
nc,2009,lower,HB 1183,NCV00000257,lower,A1 Goforth\Second Reading,2009-04-27 19:47:00,other,115,0,5
nc,2009,lower,HB 1183,NCV00000258,lower,M11 Concur,2009-07-20 19:17:00,other,104,3,13
nc,2009,lower,HB 1185,NCV00000259,upper,Second Reading,2009-07-08 16:07:00,other,25,20,5
nc,2009,lower,HB 1185,NCV00000260,upper,Amendment 1,2009-07-08 15:49:00,other,43,2,5
nc,2009,lower,HB 1185,NCV00000261,upper,Amendment 2,2009-07-08 15:53:00,other,45,1,4
nc,2009,lower,HB 1185,NCV00000262,lower,M11 Concur,2009-07-15 15:42:00,other,87,29,4
nc,2009,lower,HB 1185,NCV00000263,lower,A1 Stam\Third Reading,2009-05-14 13:32:00,other,117,1,2
nc,2009,lower,HB 1185,NCV00000264,lower,Third Reading,2009-05-14 13:33:00,other,89,29,2
nc,2009,lower,HB 1185,NCV00000265,lower,Second Reading,2009-05-14 13:26:00,other,79,39,2
nc,2009,lower,HB 1186,NCV00000266,upper,Second Reading,2009-06-22 19:22:00,other,46,0,4
nc,2009,lower,HB 1186,NCV00000267,lower,M11 Concur,2009-06-23 17:00:00,other,115,0,5
nc,2009,lower,HB 1186,NCV00000268,lower,Second Reading,2009-05-13 21:21:00,other,115,0,5
nc,2009,lower,HB 1187,NCV00000269,upper,Second Reading,2009-06-29 19:22:00,other,47,0,3
nc,2009,lower,HB 1187,NCV00000270,lower,Second Reading,2009-05-14 13:29:00,other,117,0,3
nc,2009,lower,HB 1187,NCV00000271,lower,M11 Concur,2009-07-08 15:15:00,other,118,0,2
nc,2009,lower,HB 1189,NCV00000272,upper,Second Reading,2009-07-08 16:11:00,other,45,0,5
nc,2009,lower,HB 1189,NCV00000273,lower,Second Reading,2009-05-13 21:25:00,other,113,0,7
nc,2009,lower,HB 1190,NCV00000274,upper,Second Reading,2009-06-09 15:45:00,other,48,0,2
nc,2009,lower,HB 1190,NCV00000275,lower,M11 Concur,2009-06-16 15:27:00,other,111,0,7
nc,2009,lower,HB 1190,NCV00000276,lower,Second Reading,2009-05-11 20:15:00,other,117,0,3
nc,2009,lower,HB 1196,NCV00000277,upper,Third Reading,2009-07-16 11:24:00,other,46,0,4
nc,2009,lower,HB 1196,NCV00000278,upper,Second Reading,2009-07-16 11:23:00,other,46,0,4
nc,2009,lower,HB 1196,NCV00000279,lower,Second Reading,2009-05-12 15:14:00,other,112,0,8
nc,2009,lower,HB 1196,NCV00000280,lower,R3 Ruled Mat'l\M11 Concur,2009-08-05 16:39:00,other,116,0,4
nc,2009,lower,HB 1196,NCV00000281,lower,R2 Ruled Mat'l\M11 Concur,2009-08-04 18:20:00,other,114,0,6
nc,2009,lower,HB 1196,NCV00000282,lower,Third Reading,2009-05-14 09:38:00,other,109,0,11
nc,2009,lower,HB 1198,NCV00000283,upper,Second Reading,2009-06-01 19:38:00,other,32,16,2
nc,2009,lower,HB 1198,NCV00000284,lower,Second Reading,2009-05-13 21:28:00,other,109,4,7
nc,2009,lower,HB 12,NCV00000285,upper,Second Reading,2009-08-06 18:44:00,other,40,0,10
nc,2009,lower,HB 12,NCV00000286,lower,Second Reading,2009-05-06 15:59:00,other,115,0,5
nc,2009,lower,HB 12,NCV00000287,lower,M11 Concur,2009-08-10 19:35:00,other,109,4,7
nc,2009,lower,HB 120,NCV00000288,upper,Amendment 1\Motion 1\To Table,2009-05-20 15:25:00,other,30,20,0
nc,2009,lower,HB 120,NCV00000289,upper,Second Reading,2010-06-30 16:26:00,other,29,16,5
nc,2009,lower,HB 120,NCV00000290,lower,A3 McElraft\Third Reading,2009-04-21 17:30:00,other,56,62,2
nc,2009,lower,HB 120,NCV00000291,lower,A2 Underhill\Third Reading,2009-04-21 17:19:00,other,68,50,2
nc,2009,lower,HB 120,NCV00000292,lower,Third Reading,2009-04-21 17:38:00,other,60,56,4
nc,2009,lower,HB 120,NCV00000293,lower,Second Reading,2009-04-08 18:14:00,other,60,52,8
nc,2009,lower,HB 120,NCV00000294,lower,A1 Starnes\Second Reading,2009-04-08 17:13:00,other,110,4,6
nc,2009,lower,HB 121,NCV00000295,upper,Third Reading,2009-07-16 11:17:00,other,46,0,4
nc,2009,lower,HB 121,NCV00000296,upper,Second Reading,2009-07-15 14:13:00,other,47,0,3
nc,2009,lower,HB 121,NCV00000297,lower,M11 Concur,2009-07-30 11:30:00,other,107,0,13
nc,2009,lower,HB 121,NCV00000298,lower,Second Reading,2009-03-19 13:33:00,other,108,0,12
nc,2009,lower,HB 121,NCV00000299,lower,Third Reading,2009-03-23 19:22:00,other,110,0,10
nc,2009,lower,HB 1210,NCV00000300,upper,Second Reading,2009-06-15 19:40:00,other,45,0,5
nc,2009,lower,HB 1210,NCV00000301,lower,Second Reading,2009-05-12 17:06:00,other,114,0,6
nc,2009,lower,HB 1221,NCV00000302,upper,Second Reading,2009-05-28 11:45:00,other,48,0,2
nc,2009,lower,HB 1221,NCV00000303,lower,Second Reading,2009-04-30 14:25:00,other,112,0,8
nc,2009,lower,HB 1222,NCV00000304,upper,Second Reading,2009-07-15 16:55:00,other,47,0,3
nc,2009,lower,HB 1222,NCV00000305,lower,M11 Concur,2009-07-29 15:25:00,other,103,11,6
nc,2009,lower,HB 1222,NCV00000306,lower,Second Reading,2009-05-13 21:33:00,other,103,12,5
nc,2009,lower,HB 1228,NCV00000307,upper,Amendment 1,2009-07-20 19:25:00,other,20,23,7
nc,2009,lower,HB 1228,NCV00000308,upper,Third Reading,2009-07-20 19:27:00,other,30,13,7
nc,2009,lower,HB 1228,NCV00000309,upper,Second Reading,2009-07-15 16:56:00,other,37,10,3
nc,2009,lower,HB 1228,NCV00000310,lower,A1 Gibson\Second Reading,2009-05-14 13:35:00,other,117,0,3
nc,2009,lower,HB 1228,NCV00000311,lower,Second Reading,2009-05-14 14:04:00,other,89,28,3
nc,2009,lower,HB 1236,NCV00000312,upper,Second Reading,2009-08-05 16:46:00,other,45,0,5
nc,2009,lower,HB 1236,NCV00000313,lower,M11 Concur,2009-08-06 16:56:00,other,110,0,10
nc,2009,lower,HB 1236,NCV00000314,lower,Second Reading,2009-05-13 21:37:00,other,115,0,5
nc,2009,lower,HB 1236,NCV00000315,lower,A1 Gibson\Second Reading,2009-05-13 21:36:00,other,115,0,5
nc,2009,lower,HB 1245,NCV00000316,lower,Second Reading,2009-07-29 16:28:00,other,90,25,5
nc,2009,lower,HB 1249,NCV00000317,upper,Second Reading,2010-06-02 15:04:00,other,49,0,1
nc,2009,lower,HB 1249,NCV00000318,upper,Conference Rpt\Motion 7\To Adopt,2010-07-07 15:54:00,other,47,1,2
nc,2009,lower,HB 1249,NCV00000319,lower,Second Reading,2009-05-14 13:56:00,other,115,2,3
nc,2009,lower,HB 1249,NCV00000320,lower,C Rpt Adopt,2010-07-07 15:32:00,other,112,1,7
nc,2009,lower,HB 1249,NCV00000321,lower,M11 Not Concur,2010-06-28 19:38:00,other,111,1,8
nc,2009,lower,HB 1251,NCV00000322,upper,Second Reading,2010-05-27 10:51:00,other,38,5,7
nc,2009,lower,HB 1251,NCV00000323,lower,Second Reading,2009-05-14 13:56:00,other,115,2,3
nc,2009,lower,HB 1251,NCV00000324,lower,M11 Concur,2010-06-02 15:12:00,other,116,0,4
nc,2009,lower,HB 1255,NCV00000325,upper,Second Reading,2009-07-14 15:21:00,other,47,0,3
nc,2009,lower,HB 1255,NCV00000326,lower,A1 Stevens\Second Reading,2009-05-14 14:00:00,other,117,0,3
nc,2009,lower,HB 1255,NCV00000327,lower,Second Reading,2009-05-14 14:02:00,other,118,0,2
nc,2009,lower,HB 1255,NCV00000328,lower,M11 Concur,2009-07-20 19:18:00,other,108,0,12
nc,2009,lower,HB 1256,NCV00000329,upper,Second Reading,2009-07-14 15:22:00,other,46,1,3
nc,2009,lower,HB 1256,NCV00000330,lower,Third Reading,2009-05-13 22:00:00,other,111,4,5
nc,2009,lower,HB 1256,NCV00000331,lower,A1 Stam\Third Reading,2009-05-13 21:59:00,other,112,2,6
nc,2009,lower,HB 1256,NCV00000332,lower,M11 Concur,2009-07-20 19:21:00,other,108,0,12
nc,2009,lower,HB 1256,NCV00000333,lower,Second Reading,2009-05-13 21:47:00,other,97,16,7
nc,2009,lower,HB 1260,NCV00000334,upper,Second Reading,2009-08-05 16:48:00,other,43,2,5
nc,2009,lower,HB 1260,NCV00000335,upper,Conference Rpt\Motion 7\To Adopt,2010-06-30 17:10:00,other,42,1,7
nc,2009,lower,HB 1260,NCV00000336,lower,C Rpt Adopt\R3 Ruled Mat'l,2010-07-01 13:35:00,other,93,15,12
nc,2009,lower,HB 1260,NCV00000337,lower,Second Reading,2009-05-14 14:07:00,other,102,14,4
nc,2009,lower,HB 1260,NCV00000338,lower,C Rept Adopt\R2 Ruled Mat'l,2010-06-30 14:57:00,other,88,28,4
nc,2009,lower,HB 1260,NCV00000339,lower,M11 Not Concur,2010-06-09 15:22:00,other,114,0,6
nc,2009,lower,HB 1261,NCV00000340,upper,Second Reading,2009-08-06 19:10:00,other,39,2,9
nc,2009,lower,HB 1261,NCV00000341,lower,Second Reading,2009-05-14 14:10:00,other,112,4,4
nc,2009,lower,HB 1261,NCV00000342,lower,M11 Concur,2009-08-10 21:15:00,other,114,0,6
nc,2009,lower,HB 1265,NCV00000343,lower,Second Reading,2009-05-14 14:12:00,other,117,0,3
nc,2009,lower,HB 1267,NCV00000344,upper,Second Reading,2009-06-24 16:05:00,other,41,5,4
nc,2009,lower,HB 1267,NCV00000345,lower,Second Reading,2009-05-14 14:14:00,other,117,0,3
nc,2009,lower,HB 1267,NCV00000346,lower,M11 Concur,2009-07-07 15:17:00,other,116,0,4
nc,2009,lower,HB 1268,NCV00000347,lower,A1 Stam\Second Reading\M8 Re-Refer\Judiciary II,2009-07-07 16:00:00,other,60,56,4
nc,2009,lower,HB 1268,NCV00000348,lower,Motion 12\Sustain Speake\r's Ruling,2009-08-03 21:28:00,other,62,48,10
nc,2009,lower,HB 1269,NCV00000349,upper,Second Reading,2009-08-05 16:52:00,other,46,0,4
